"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","ENROLL_LINE_NO","ENROLL_CAT","AMOUNT_1","AMOUNT_2","AMOUNT_3"
09,"Cape May",3680,"North Wildwood City",60,"Received Oth Dist",25.0,23.0,18.0
09,"Cape May",3680,"North Wildwood City",70,"State Facilities",,2.0,2.0
09,"Cape May",3780,"Ocean City",11,"Onroll (Full)",1915.0,1920.0,1969.0
09,"Cape May",3780,"Ocean City",21,"Onroll (SpEd Full)",186.0,188.0,179.0
09,"Cape May",3780,"Ocean City",22,"Onroll (SpEd Shared)",2.0,4.0,0.0
09,"Cape May",3780,"Ocean City",40,"Sent Private School",,2.0,1.0
09,"Cape May",3780,"Ocean City",51,"Sent Oth Dist Reg",0.0,2.0,0.0
09,"Cape May",3780,"Ocean City",52,"Sent Oth Dist SpEd",7.0,5.0,7.0
09,"Cape May",3780,"Ocean City",60,"Received Oth Dist",669.0,651.5,650.0
09,"Cape May",4700,"Sea Isle City",51,"Sent Oth Dist Reg",74.0,71.0,70.0
09,"Cape May",4700,"Sea Isle City",52,"Sent Oth Dist SpEd",9.0,11.0,7.0
09,"Cape May",5060,"Stone Harbor Boro",11,"Onroll (Full)",98.0,86.0,94.0
09,"Cape May",5060,"Stone Harbor Boro",21,"Onroll (SpEd Full)",1.0,3.0,0.0
09,"Cape May",5060,"Stone Harbor Boro",51,"Sent Oth Dist Reg",13.0,10.0,14.0
09,"Cape May",5060,"Stone Harbor Boro",52,"Sent Oth Dist SpEd",3.0,4.0,0.0
09,"Cape May",5060,"Stone Harbor Boro",60,"Received Oth Dist",80.0,69.0,78.0
09,"Cape May",5340,"Upper Twp",11,"Onroll (Full)",1284.0,1305.0,1289.0
09,"Cape May",5340,"Upper Twp",21,"Onroll (SpEd Full)",154.0,139.0,128.0
09,"Cape May",5340,"Upper Twp",40,"Sent Private School",3.0,2.0,4.0
09,"Cape May",5340,"Upper Twp",51,"Sent Oth Dist Reg",496.0,470.0,456.0
09,"Cape May",5340,"Upper Twp",52,"Sent Oth Dist SpEd",65.0,66.5,91.0
09,"Cape May",5340,"Upper Twp",60,"Received Oth Dist",84.0,77.0,64.0
09,"Cape May",5340,"Upper Twp",70,"State Facilities",1.0,,0.0
09,"Cape May",5610,"West Cape May Boro",11,"Onroll (Full)",95.0,86.0,86.0
09,"Cape May",5610,"West Cape May Boro",21,"Onroll (SpEd Full)",3.0,7.0,7.0
09,"Cape May",5610,"West Cape May Boro",40,"Sent Private School",1.0,,0.0
09,"Cape May",5610,"West Cape May Boro",52,"Sent Oth Dist SpEd",,1.0,4.0
09,"Cape May",5610,"West Cape May Boro",60,"Received Oth Dist",23.0,21.0,17.0
09,"Cape May",5700,"West Wildwood",51,"Sent Oth Dist Reg",24.0,19.0,28.0
09,"Cape May",5700,"West Wildwood",52,"Sent Oth Dist SpEd",6.0,9.0,3.0
09,"Cape May",5790,"Wildwood City",11,"Onroll (Full)",697.0,716.0,717.0
09,"Cape May",5790,"Wildwood City",21,"Onroll (SpEd Full)",171.0,168.0,165.0
09,"Cape May",5790,"Wildwood City",40,"Sent Private School",4.0,3.0,4.0
09,"Cape May",5790,"Wildwood City",51,"Sent Oth Dist Reg",11.0,0.0,3.0
09,"Cape May",5790,"Wildwood City",52,"Sent Oth Dist SpEd",28.0,28.0,30.0
09,"Cape May",5790,"Wildwood City",60,"Received Oth Dist",65.0,78.0,61.0
09,"Cape May",5790,"Wildwood City",70,"State Facilities",2.0,2.0,2.0
09,"Cape May",5800,"Wildwood Crest Boro",11,"Onroll (Full)",227.0,230.0,238.0
09,"Cape May",5800,"Wildwood Crest Boro",21,"Onroll (SpEd Full)",40.0,37.0,37.0
09,"Cape May",5800,"Wildwood Crest Boro",51,"Sent Oth Dist Reg",25.0,20.0,20.5
09,"Cape May",5800,"Wildwood Crest Boro",52,"Sent Oth Dist SpEd",15.0,17.0,17.0
09,"Cape May",5800,"Wildwood Crest Boro",60,"Received Oth Dist",5.0,4.0,0.0
09,"Cape May",5840,"Woodbine Boro",11,"Onroll (Full)",191.0,182.0,175.0
09,"Cape May",5840,"Woodbine Boro",21,"Onroll (SpEd Full)",45.0,51.0,57.0
09,"Cape May",5840,"Woodbine Boro",40,"Sent Private School",1.0,3.0,2.0
09,"Cape May",5840,"Woodbine Boro",51,"Sent Oth Dist Reg",28.5,23.0,20.5
09,"Cape May",5840,"Woodbine Boro",52,"Sent Oth Dist SpEd",23.5,24.5,24.0
09,"Cape May",5840,"Woodbine Boro",60,"Received Oth Dist",10.0,3.0,0.0
09,"Cape May",5840,"Woodbine Boro",70,"State Facilities",4.0,5.0,6.0
11,"Cumberland",0540,"Bridgeton City",11,"Onroll (Full)",5600.0,5591.0,5696.0
11,"Cumberland",0540,"Bridgeton City",21,"Onroll (SpEd Full)",516.0,521.0,513.0
11,"Cumberland",0540,"Bridgeton City",40,"Sent Private School",15.0,21.0,0.0
11,"Cumberland",0540,"Bridgeton City",50,"Sent Contract Presch",355.0,374.0,0.0
11,"Cumberland",0540,"Bridgeton City",51,"Sent Oth Dist Reg",24.0,33.0,371.0
11,"Cumberland",0540,"Bridgeton City",52,"Sent Oth Dist SpEd",65.0,62.0,93.0
11,"Cumberland",0540,"Bridgeton City",60,"Received Oth Dist",39.0,25.0,10.0
11,"Cumberland",0540,"Bridgeton City",70,"State Facilities",14.0,6.0,6.0
11,"Cumberland",0950,"Commercial Twp",11,"Onroll (Full)",444.0,418.0,423.0
11,"Cumberland",0950,"Commercial Twp",21,"Onroll (SpEd Full)",104.0,92.0,96.0
11,"Cumberland",0950,"Commercial Twp",40,"Sent Private School",1.0,2.0,0.0
11,"Cumberland",0950,"Commercial Twp",51,"Sent Oth Dist Reg",141.0,109.0,102.0
11,"Cumberland",0950,"Commercial Twp",52,"Sent Oth Dist SpEd",53.0,58.0,30.0
11,"Cumberland",0950,"Commercial Twp",60,"Received Oth Dist",9.0,5.0,0.0
11,"Cumberland",0950,"Commercial Twp",70,"State Facilities",,1.0,0.0
11,"Cumberland",0995,"Cumberland Co Vocational",11,"Onroll (Full)",651.0,869.0,863.0
11,"Cumberland",0995,"Cumberland Co Vocational",21,"Onroll (SpEd Full)",57.0,78.0,77.0
11,"Cumberland",0995,"Cumberland Co Vocational",31,,17.0,30.0,0.0
11,"Cumberland",0997,"Cumberland Regional",11,"Onroll (Full)",856.0,816.0,779.0
11,"Cumberland",0997,"Cumberland Regional",21,"Onroll (SpEd Full)",186.0,180.0,172.0
11,"Cumberland",0997,"Cumberland Regional",40,"Sent Private School",,1.0,2.0
11,"Cumberland",0997,"Cumberland Regional",51,"Sent Oth Dist Reg",10.0,10.0,20.0
11,"Cumberland",0997,"Cumberland Regional",52,"Sent Oth Dist SpEd",15.0,12.0,19.0
11,"Cumberland",0997,"Cumberland Regional",60,"Received Oth Dist",2.0,2.0,0.0
11,"Cumberland",0997,"Cumberland Regional",70,"State Facilities",,1.0,1.0
11,"Cumberland",1020,"Deerfield Twp",11,"Onroll (Full)",272.0,240.0,239.0
11,"Cumberland",1020,"Deerfield Twp",21,"Onroll (SpEd Full)",37.0,29.0,38.0
11,"Cumberland",1020,"Deerfield Twp",51,"Sent Oth Dist Reg",1.0,0.0,0.0
11,"Cumberland",1020,"Deerfield Twp",52,"Sent Oth Dist SpEd",2.0,5.0,7.0
11,"Cumberland",1020,"Deerfield Twp",60,"Received Oth Dist",4.0,1.0,0.0
11,"Cumberland",1120,"Downe Twp",11,"Onroll (Full)",153.0,148.0,149.0
11,"Cumberland",1120,"Downe Twp",21,"Onroll (SpEd Full)",30.0,27.0,25.0
11,"Cumberland",1120,"Downe Twp",40,"Sent Private School",1.0,1.0,1.0
11,"Cumberland",1120,"Downe Twp",51,"Sent Oth Dist Reg",6.0,6.0,2.0
11,"Cumberland",1120,"Downe Twp",52,"Sent Oth Dist SpEd",7.0,6.0,7.0
11,"Cumberland",1120,"Downe Twp",60,"Received Oth Dist",1.0,10.0,4.0
11,"Cumberland",1460,"Fairfield Twp",11,"Onroll (Full)",491.0,495.0,479.0
11,"Cumberland",1460,"Fairfield Twp",21,"Onroll (SpEd Full)",75.0,74.0,73.0
11,"Cumberland",1460,"Fairfield Twp",51,"Sent Oth Dist Reg",2.0,0.0,15.0
11,"Cumberland",1460,"Fairfield Twp",52,"Sent Oth Dist SpEd",4.0,2.0,3.0
11,"Cumberland",1460,"Fairfield Twp",60,"Received Oth Dist",1.0,1.0,1.0
11,"Cumberland",1820,"Greenwich Twp",11,"Onroll (Full)",56.0,77.0,77.0
11,"Cumberland",1820,"Greenwich Twp",21,"Onroll (SpEd Full)",6.0,7.0,7.0
11,"Cumberland",2270,"Hopewell Twp",11,"Onroll (Full)",404.0,400.0,398.0
11,"Cumberland",2270,"Hopewell Twp",21,"Onroll (SpEd Full)",98.0,96.0,99.0
11,"Cumberland",2270,"Hopewell Twp",40,"Sent Private School",,1.0,0.0
11,"Cumberland",2270,"Hopewell Twp",52,"Sent Oth Dist SpEd",6.0,2.0,0.0
11,"Cumberland",2270,"Hopewell Twp",60,"Received Oth Dist",5.0,8.0,0.0
11,"Cumberland",2570,"Lawrence Twp",11,"Onroll (Full)",423.0,434.0,443.0
11,"Cumberland",2570,"Lawrence Twp",21,"Onroll (SpEd Full)",78.0,74.0,73.0
11,"Cumberland",2570,"Lawrence Twp",40,"Sent Private School",3.0,4.0,4.0
11,"Cumberland",2570,"Lawrence Twp",51,"Sent Oth Dist Reg",55.0,36.0,34.0
11,"Cumberland",2570,"Lawrence Twp",52,"Sent Oth Dist SpEd",20.0,14.0,13.0
11,"Cumberland",2570,"Lawrence Twp",60,"Received Oth Dist",1.0,1.0,0.0
11,"Cumberland",3050,"Maurice River Twp",11,"Onroll (Full)",351.0,353.0,358.0
11,"Cumberland",3050,"Maurice River Twp",21,"Onroll (SpEd Full)",54.0,67.0,58.0
11,"Cumberland",3050,"Maurice River Twp",40,"Sent Private School",,1.0,1.0
11,"Cumberland",3050,"Maurice River Twp",51,"Sent Oth Dist Reg",73.0,67.0,86.0
11,"Cumberland",3050,"Maurice River Twp",52,"Sent Oth Dist SpEd",35.0,28.0,30.0
11,"Cumberland",3050,"Maurice River Twp",60,"Received Oth Dist",2.0,,0.0
11,"Cumberland",3050,"Maurice River Twp",70,"State Facilities",1.0,2.0,2.0
11,"Cumberland",3230,"Millville City",11,"Onroll (Full)",4443.0,4273.0,4349.0
11,"Cumberland",3230,"Millville City",21,"Onroll (SpEd Full)",1167.0,1138.0,1144.0
11,"Cumberland",3230,"Millville City",40,"Sent Private School",20.0,19.0,0.0
11,"Cumberland",3230,"Millville City",50,"Sent Contract Presch",43.0,42.0,0.0
11,"Cumberland",3230,"Millville City",51,"Sent Oth Dist Reg",13.0,22.0,67.0
11,"Cumberland",3230,"Millville City",52,"Sent Oth Dist SpEd",49.0,45.0,54.0
11,"Cumberland",3230,"Millville City",60,"Received Oth Dist",370.0,296.0,296.0
11,"Cumberland",3230,"Millville City",70,"State Facilities",9.0,5.0,0.0
11,"Cumberland",5070,"Stow Creek Twp",11,"Onroll (Full)",107.0,113.0,115.0
11,"Cumberland",5070,"Stow Creek Twp",21,"Onroll (SpEd Full)",7.0,11.0,11.0
11,"Cumberland",5070,"Stow Creek Twp",52,"Sent Oth Dist SpEd",2.0,1.0,1.0
11,"Cumberland",5300,"Upper Deerfield Twp",11,"Onroll (Full)",707.0,675.0,759.0
11,"Cumberland",5300,"Upper Deerfield Twp",21,"Onroll (SpEd Full)",160.0,174.0,176.0
11,"Cumberland",5300,"Upper Deerfield Twp",40,"Sent Private School",3.0,2.0,0.0
11,"Cumberland",5300,"Upper Deerfield Twp",51,"Sent Oth Dist Reg",22.0,0.0,0.0
11,"Cumberland",5300,"Upper Deerfield Twp",52,"Sent Oth Dist SpEd",4.0,5.0,5.0
11,"Cumberland",5300,"Upper Deerfield Twp",60,"Received Oth Dist",,2.0,0.0
11,"Cumberland",5390,"Vineland City",11,"Onroll (Full)",8434.0,8492.0,8591.0
11,"Cumberland",5390,"Vineland City",21,"Onroll (SpEd Full)",1671.0,1645.0,1645.0
11,"Cumberland",5390,"Vineland City",40,"Sent Private School",31.0,30.0,29.0
11,"Cumberland",5390,"Vineland City",50,"Sent Contract Presch",940.0,920.0,0.0
11,"Cumberland",5390,"Vineland City",51,"Sent Oth Dist Reg",37.0,34.5,918.0
11,"Cumberland",5390,"Vineland City",52,"Sent Oth Dist SpEd",67.5,69.5,67.5
11,"Cumberland",5390,"Vineland City",60,"Received Oth Dist",22.0,20.0,20.0
11,"Cumberland",5390,"Vineland City",70,"State Facilities",8.0,9.0,0.0
13,"Essex",0250,"Belleville Town",11,"Onroll (Full)",3885.0,3787.0,4372.0
13,"Essex",0250,"Belleville Town",21,"Onroll (SpEd Full)",633.0,655.0,685.0
13,"Essex",0250,"Belleville Town",22,"Onroll (SpEd Shared)",4.0,,0.0
13,"Essex",0250,"Belleville Town",40,"Sent Private School",50.0,47.0,47.0
13,"Essex",0250,"Belleville Town",51,"Sent Oth Dist Reg",2.0,3.0,3.0
13,"Essex",0250,"Belleville Town",52,"Sent Oth Dist SpEd",16.0,16.0,16.0
13,"Essex",0250,"Belleville Town",60,"Received Oth Dist",2.0,3.0,1.0
13,"Essex",0410,"Bloomfield Twp",11,"Onroll (Full)",5475.0,5540.0,5547.0
13,"Essex",0410,"Bloomfield Twp",21,"Onroll (SpEd Full)",894.0,906.0,961.0
13,"Essex",0410,"Bloomfield Twp",40,"Sent Private School",57.0,62.0,67.0
13,"Essex",0410,"Bloomfield Twp",50,"Sent Contract Presch",1.0,,0.0
13,"Essex",0410,"Bloomfield Twp",51,"Sent Oth Dist Reg",4.0,3.0,4.0
13,"Essex",0410,"Bloomfield Twp",52,"Sent Oth Dist SpEd",11.0,12.0,16.0
13,"Essex",0410,"Bloomfield Twp",60,"Received Oth Dist",94.0,103.0,103.0
13,"Essex",0410,"Bloomfield Twp",70,"State Facilities",2.0,2.0,2.0
13,"Essex",0660,"Caldwell-West Caldwell",11,"Onroll (Full)",2194.0,2265.0,2261.0
13,"Essex",0660,"Caldwell-West Caldwell",12,"Onroll (Shared)",0.0,0.0,2.0
13,"Essex",0660,"Caldwell-West Caldwell",21,"Onroll (SpEd Full)",417.0,421.0,430.0
13,"Essex",0660,"Caldwell-West Caldwell",22,"Onroll (SpEd Shared)",6.0,2.0,0.0
13,"Essex",0660,"Caldwell-West Caldwell",40,"Sent Private School",31.0,38.0,33.0
13,"Essex",0660,"Caldwell-West Caldwell",51,"Sent Oth Dist Reg",0.0,0.0,1.0
13,"Essex",0660,"Caldwell-West Caldwell",52,"Sent Oth Dist SpEd",6.0,3.5,0.0
13,"Essex",0660,"Caldwell-West Caldwell",60,"Received Oth Dist",1.0,4.0,0.0
13,"Essex",0660,"Caldwell-West Caldwell",70,"State Facilities",1.0,,0.0
13,"Essex",0760,"Cedar Grove Twp",11,"Onroll (Full)",1314.0,1328.0,1413.0
13,"Essex",0760,"Cedar Grove Twp",12,"Onroll (Shared)",2.0,,0.0
13,"Essex",0760,"Cedar Grove Twp",21,"Onroll (SpEd Full)",228.0,244.0,244.0
13,"Essex",0760,"Cedar Grove Twp",22,"Onroll (SpEd Shared)",7.0,4.0,4.0
13,"Essex",0760,"Cedar Grove Twp",40,"Sent Private School",28.0,30.0,30.0
13,"Essex",0760,"Cedar Grove Twp",52,"Sent Oth Dist SpEd",9.5,6.0,6.0
13,"Essex",0760,"Cedar Grove Twp",60,"Received Oth Dist",1.5,2.5,2.5
13,"Essex",1210,"East Orange",11,"Onroll (Full)",9014.0,9017.0,8441.0
13,"Essex",1210,"East Orange",21,"Onroll (SpEd Full)",1322.0,1363.0,1404.0
13,"Essex",1210,"East Orange",22,"Onroll (SpEd Shared)",7.0,7.0,0.0
13,"Essex",1210,"East Orange",40,"Sent Private School",106.0,103.0,103.0
13,"Essex",1210,"East Orange",50,"Sent Contract Presch",660.0,660.0,0.0
13,"Essex",1210,"East Orange",51,"Sent Oth Dist Reg",11.0,10.0,10.0
13,"Essex",1210,"East Orange",52,"Sent Oth Dist SpEd",37.0,35.0,11.0
13,"Essex",1210,"East Orange",60,"Received Oth Dist",1.0,,0.0
13,"Essex",1210,"East Orange",70,"State Facilities",12.0,11.0,11.0
13,"Essex",1387,"Essex Co Ed Serv Comm",11,"Onroll (Full)",43.0,37.0,66.0
13,"Essex",1387,"Essex Co Ed Serv Comm",21,"Onroll (SpEd Full)",31.0,24.0,0.0
13,"Essex",1387,"Essex Co Ed Serv Comm",60,"Received Oth Dist",74.0,61.0,66.0
13,"Essex",1390,"Essex Co Voc-Tech",11,"Onroll (Full)",2138.0,2145.0,2022.0
13,"Essex",1390,"Essex Co Voc-Tech",12,"Onroll (Shared)",3.0,1.0,0.0
13,"Essex",1390,"Essex Co Voc-Tech",21,"Onroll (SpEd Full)",223.0,250.0,240.0
13,"Essex",1390,"Essex Co Voc-Tech",22,"Onroll (SpEd Shared)",43.0,36.0,36.0
13,"Essex",1390,"Essex Co Voc-Tech",30,"Post-Secondary (Full)",62.0,72.0,60.0
13,"Essex",1400,"Essex Fells Boro",11,"Onroll (Full)",216.0,219.0,234.0
13,"Essex",1400,"Essex Fells Boro",21,"Onroll (SpEd Full)",34.0,31.0,27.0
13,"Essex",1400,"Essex Fells Boro",40,"Sent Private School",1.0,2.0,2.0
13,"Essex",1400,"Essex Fells Boro",52,"Sent Oth Dist SpEd",1.0,,0.0
13,"Essex",1465,"Fairfield Twp",11,"Onroll (Full)",602.0,614.0,620.0
13,"Essex",1465,"Fairfield Twp",21,"Onroll (SpEd Full)",67.0,73.0,72.0
13,"Essex",1465,"Fairfield Twp",52,"Sent Oth Dist SpEd",0.0,0.0,1.0
13,"Essex",1465,"Fairfield Twp",60,"Received Oth Dist",18.0,23.0,1.0
13,"Essex",1750,"Glen Ridge Boro",11,"Onroll (Full)",1641.0,1603.0,1625.0
13,"Essex",1750,"Glen Ridge Boro",21,"Onroll (SpEd Full)",235.0,258.0,258.0
13,"Essex",1750,"Glen Ridge Boro",22,"Onroll (SpEd Shared)",,1.0,1.0
13,"Essex",1750,"Glen Ridge Boro",40,"Sent Private School",16.0,11.0,13.0
13,"Essex",1750,"Glen Ridge Boro",52,"Sent Oth Dist SpEd",6.5,6.0,6.0
13,"Essex",1750,"Glen Ridge Boro",60,"Received Oth Dist",9.0,6.0,4.0
13,"Essex",2330,"Irvington Township",11,"Onroll (Full)",7378.0,7482.0,7577.0
13,"Essex",2330,"Irvington Township",12,"Onroll (Shared)",,2.0,2.0
13,"Essex",2330,"Irvington Township",21,"Onroll (SpEd Full)",744.0,776.0,776.0
13,"Essex",2330,"Irvington Township",22,"Onroll (SpEd Shared)",2.0,,0.0
13,"Essex",2330,"Irvington Township",40,"Sent Private School",144.0,139.0,139.0
13,"Essex",2330,"Irvington Township",50,"Sent Contract Presch",603.0,601.0,601.0
13,"Essex",2330,"Irvington Township",51,"Sent Oth Dist Reg",8.0,7.0,7.0
13,"Essex",2330,"Irvington Township",52,"Sent Oth Dist SpEd",57.0,51.0,54.0
13,"Essex",2330,"Irvington Township",60,"Received Oth Dist",0.0,0.0,3.0
13,"Essex",2330,"Irvington Township",70,"State Facilities",9.0,7.0,7.0
13,"Essex",2730,"Livingston Twp",11,"Onroll (Full)",5153.0,5210.0,5257.0
13,"Essex",2730,"Livingston Twp",21,"Onroll (SpEd Full)",856.0,886.0,900.0
13,"Essex",2730,"Livingston Twp",22,"Onroll (SpEd Shared)",3.0,2.0,0.0
13,"Essex",2730,"Livingston Twp",40,"Sent Private School",69.0,61.0,69.0
13,"Essex",2730,"Livingston Twp",52,"Sent Oth Dist SpEd",8.5,8.5,1.0
13,"Essex",2730,"Livingston Twp",60,"Received Oth Dist",3.0,5.0,4.0
13,"Essex",3190,"Millburn Twp",11,"Onroll (Full)",4196.0,4180.0,4280.0
13,"Essex",3190,"Millburn Twp",21,"Onroll (SpEd Full)",561.0,572.0,641.0
13,"Essex",3190,"Millburn Twp",22,"Onroll (SpEd Shared)",5.0,12.0,0.0
13,"Essex",3190,"Millburn Twp",40,"Sent Private School",39.0,45.0,43.0
13,"Essex",3190,"Millburn Twp",52,"Sent Oth Dist SpEd",5.5,10.0,14.5
13,"Essex",3190,"Millburn Twp",60,"Received Oth Dist",31.0,17.0,32.0
13,"Essex",3310,"Montclair Town",11,"Onroll (Full)",5580.0,5539.0,5502.0
13,"Essex",3310,"Montclair Town",21,"Onroll (SpEd Full)",1081.0,1051.0,1051.0
13,"Essex",3310,"Montclair Town",22,"Onroll (SpEd Shared)",5.0,6.0,6.0
13,"Essex",3310,"Montclair Town",40,"Sent Private School",94.0,85.0,85.0
13,"Essex",3310,"Montclair Town",51,"Sent Oth Dist Reg",0.0,3.0,2.0
13,"Essex",3310,"Montclair Town",52,"Sent Oth Dist SpEd",3.0,2.0,3.0
13,"Essex",3310,"Montclair Town",60,"Received Oth Dist",13.0,28.0,28.0
13,"Essex",3570,"Newark City",11,"Onroll (Full)",46118.0,46489.5,46490.0
13,"Essex",3570,"Newark City",12,"Onroll (Shared)",0.0,1.0,1.0
13,"Essex",3570,"Newark City",13,"Onroll (Reg Adult HS)",115.5,128.0,183.0
13,"Essex",3570,"Newark City",21,"Onroll (SpEd Full)",7177.0,8040.5,8040.0
13,"Essex",3570,"Newark City",22,"Onroll (SpEd Shared)",1.0,4.0,4.0
13,"Essex",3570,"Newark City",40,"Sent Private School",200.0,226.0,226.0
13,"Essex",3570,"Newark City",50,"Sent Contract Presch",4691.0,4892.0,0.0
13,"Essex",3570,"Newark City",51,"Sent Oth Dist Reg",25.0,69.0,4736.0
13,"Essex",3570,"Newark City",52,"Sent Oth Dist SpEd",305.0,366.0,366.0
13,"Essex",3570,"Newark City",60,"Received Oth Dist",6.0,19.0,19.0
13,"Essex",3570,"Newark City",70,"State Facilities",73.0,71.0,70.0
13,"Essex",3630,"North Caldwell Boro",11,"Onroll (Full)",575.0,592.0,609.0
13,"Essex",3630,"North Caldwell Boro",21,"Onroll (SpEd Full)",92.0,97.0,100.0
13,"Essex",3630,"North Caldwell Boro",40,"Sent Private School",6.0,8.0,10.0
13,"Essex",3630,"North Caldwell Boro",51,"Sent Oth Dist Reg",,1.0,0.0
13,"Essex",3630,"North Caldwell Boro",60,"Received Oth Dist",15.0,18.0,18.0
13,"Essex",3750,"Nutley Town",11,"Onroll (Full)",3340.0,3286.0,3322.0
13,"Essex",3750,"Nutley Town",21,"Onroll (SpEd Full)",731.0,764.0,765.0
13,"Essex",3750,"Nutley Town",40,"Sent Private School",53.0,49.0,49.0
13,"Essex",3750,"Nutley Town",51,"Sent Oth Dist Reg",0.0,1.0,0.0
13,"Essex",3750,"Nutley Town",52,"Sent Oth Dist SpEd",5.0,8.0,8.0
13,"Essex",3750,"Nutley Town",60,"Received Oth Dist",34.0,24.0,21.0
13,"Essex",3750,"Nutley Town",70,"State Facilities",1.0,1.0,1.0
13,"Essex",3880,"City of Orange Twp",11,"Onroll (Full)",4674.0,4852.0,4888.0
13,"Essex",3880,"City of Orange Twp",12,"Onroll (Shared)",,6.0,6.0
13,"Essex",3880,"City of Orange Twp",21,"Onroll (SpEd Full)",651.0,653.0,650.0
13,"Essex",3880,"City of Orange Twp",22,"Onroll (SpEd Shared)",8.0,2.0,2.0
13,"Essex",3880,"City of Orange Twp",40,"Sent Private School",50.0,48.0,56.0
13,"Essex",3880,"City of Orange Twp",50,"Sent Contract Presch",454.0,477.0,0.0
13,"Essex",3880,"City of Orange Twp",51,"Sent Oth Dist Reg",5.0,5.0,475.0
13,"Essex",3880,"City of Orange Twp",52,"Sent Oth Dist SpEd",19.0,15.0,16.0
13,"Essex",3880,"City of Orange Twp",60,"Received Oth Dist",4.0,3.0,3.0
13,"Essex",3880,"City of Orange Twp",70,"State Facilities",4.0,4.0,4.0
13,"Essex",4530,"Roseland Boro",11,"Onroll (Full)",406.0,398.0,409.0
13,"Essex",4530,"Roseland Boro",21,"Onroll (SpEd Full)",62.0,70.0,69.0
13,"Essex",4530,"Roseland Boro",40,"Sent Private School",3.0,3.0,3.0
13,"Essex",4900,"South Orange-Maplewood",11,"Onroll (Full)",6221.0,6209.0,6224.0
13,"Essex",4900,"South Orange-Maplewood",12,"Onroll (Shared)",8.0,6.0,6.0
13,"Essex",4900,"South Orange-Maplewood",21,"Onroll (SpEd Full)",884.0,934.0,934.0
13,"Essex",4900,"South Orange-Maplewood",22,"Onroll (SpEd Shared)",19.0,13.0,19.0
13,"Essex",4900,"South Orange-Maplewood",40,"Sent Private School",102.0,106.5,107.0
13,"Essex",4900,"South Orange-Maplewood",50,"Sent Contract Presch",,32.0,0.0
13,"Essex",4900,"South Orange-Maplewood",51,"Sent Oth Dist Reg",9.0,4.0,176.0
13,"Essex",4900,"South Orange-Maplewood",52,"Sent Oth Dist SpEd",82.5,59.0,84.0
13,"Essex",4900,"South Orange-Maplewood",60,"Received Oth Dist",2.0,1.0,1.0
13,"Essex",5370,"Verona Boro",11,"Onroll (Full)",1906.0,1938.0,1976.0
13,"Essex",5370,"Verona Boro",21,"Onroll (SpEd Full)",305.0,320.0,334.0
13,"Essex",5370,"Verona Boro",22,"Onroll (SpEd Shared)",6.0,2.0,0.0
13,"Essex",5370,"Verona Boro",40,"Sent Private School",33.0,34.0,34.0
13,"Essex",5370,"Verona Boro",52,"Sent Oth Dist SpEd",2.5,3.0,1.0
13,"Essex",5370,"Verona Boro",60,"Received Oth Dist",28.0,14.0,13.0
13,"Essex",5370,"Verona Boro",70,"State Facilities",,1.0,1.0
13,"Essex",5630,"West Essex Regional",11,"Onroll (Full)",1401.0,1383.0,1409.0
13,"Essex",5630,"West Essex Regional",21,"Onroll (SpEd Full)",285.0,267.0,308.0
13,"Essex",5630,"West Essex Regional",40,"Sent Private School",38.0,36.0,38.0
13,"Essex",5630,"West Essex Regional",51,"Sent Oth Dist Reg",0.0,1.0,0.0
13,"Essex",5630,"West Essex Regional",52,"Sent Oth Dist SpEd",2.0,,0.0
13,"Essex",5630,"West Essex Regional",60,"Received Oth Dist",5.0,5.0,2.0
13,"Essex",5680,"West Orange Town",11,"Onroll (Full)",5542.0,5549.0,5556.0
13,"Essex",5680,"West Orange Town",21,"Onroll (SpEd Full)",1062.0,1076.0,1074.0
13,"Essex",5680,"West Orange Town",22,"Onroll (SpEd Shared)",5.0,2.0,2.0
13,"Essex",5680,"West Orange Town",40,"Sent Private School",86.0,90.0,109.0
13,"Essex",5680,"West Orange Town",51,"Sent Oth Dist Reg",2.0,2.0,14.0
13,"Essex",5680,"West Orange Town",52,"Sent Oth Dist SpEd",15.0,18.0,16.0
13,"Essex",5680,"West Orange Town",60,"Received Oth Dist",11.0,6.0,0.0
15,"Gloucester",0860,"Clayton Boro",11,"Onroll (Full)",1232.0,1237.0,1313.0
15,"Gloucester",0860,"Clayton Boro",12,"Onroll (Shared)",1.0,,0.0
15,"Gloucester",0860,"Clayton Boro",21,"Onroll (SpEd Full)",216.0,234.0,215.0
15,"Gloucester",0860,"Clayton Boro",40,"Sent Private School",16.0,20.0,15.0
15,"Gloucester",0860,"Clayton Boro",51,"Sent Oth Dist Reg",5.0,7.0,0.0
15,"Gloucester",0860,"Clayton Boro",52,"Sent Oth Dist SpEd",16.0,17.0,14.0
15,"Gloucester",0860,"Clayton Boro",60,"Received Oth Dist",78.0,27.0,10.0
15,"Gloucester",0860,"Clayton Boro",70,"State Facilities",2.0,1.0,0.0
15,"Gloucester",0870,"Clearview Regional",11,"Onroll (Full)",2004.0,1988.0,2033.0
15,"Gloucester",0870,"Clearview Regional",21,"Onroll (SpEd Full)",279.0,269.0,269.0
15,"Gloucester",0870,"Clearview Regional",22,"Onroll (SpEd Shared)",2.0,,0.0
